game,hype,team1,team2,shortDate,gameInfo,possessions,eFG,perDrama,conference1,conference2,conference,tournament
1613,1,Mississippi,Middle Tennessee,"Saturday, December 14, 2013",Mississippi 72  Middle Tennessee 63,64,0.472972973,0.0269,SEC,Conference USA,0,0
1612,1,LSU,Louisiana Monroe,"Saturday, December 14, 2013",LSU 61  Louisiana Monroe 54,66,0.426605505,0.0038,SEC,Sun Belt,0,0
1611,1,Austin Peay,Liberty,"Saturday, December 14, 2013",Austin Peay 77  Liberty 71,68,0.531818182,0.0348,Ohio Valley,Big South,0,0
1610,1,Alabama,Charleston Southern,"Saturday, December 14, 2013",Alabama 59  Charleston Southern 45,58,0.395348837,0.017,SEC,Big South,0,0
1609,2.297813333,Oklahoma St.,Louisiana Tech,"Saturday, December 14, 2013",Oklahoma St. 70  Louisiana Tech 55,71,0.411290323,0.0061,Big Twelve,Conference USA,0,0
1608,1,Memphis,Arkansas Little Rock,"Friday, December 13, 2013",Memphis 73  Arkansas Little Rock 59,70,0.4375,0.014,American,Sun Belt,0,0
1607,1,Army,Maine,"Friday, December 13, 2013",Army 90  Maine 80,77,0.549180328,0.0216,Patriot League,America East,0,0
1606,7.331526104,Iowa St.,Iowa,"Friday, December 13, 2013",Iowa St. 85  Iowa 82,78,0.5078125,0.0459,Big Twelve,Big Ten,0,0
1605,1,Colorado,Elon,"Friday, December 13, 2013",Colorado 80  Elon 63,72,0.509259259,0.0079,Pac Ten,Southern,0,0
1604,1,Missouri St.,Oral Roberts,"Friday, December 13, 2013",Missouri St. 70  Oral Roberts 67,70,0.504672897,0.0426,Missouri Valley,Southland,0,0
1603,1,Loyola Chicago,Campbell,"Friday, December 13, 2013",Loyola Chicago 80  Campbell 68,62,0.596774194,0.0265,Missouri Valley,Big South,0,0
1602,1,Mississippi St.,Southeastern Louisiana,"Friday, December 13, 2013",Mississippi St. 68  Southeastern Louisiana 62,69,0.5,0.0328,SEC,Southland,0,0
1599,1,Arkansas,Savannah St.,"Thursday, December 12, 2013",Arkansas 72  Savannah St. 43,68,0.420353982,0.0033,SEC,MEAC,0,0
1597,1,LIU Brooklyn,NJIT,"Thursday, December 12, 2013",LIU Brooklyn 96  NJIT 93,74,0.641666667,0.027,Northeast,Independent,0,0
1596,1,Maryland,Boston College,"Thursday, December 12, 2013",Maryland 88  Boston College 80,67,0.596330275,0.0374,ACC,ACC,1,0
1595,1,DePaul,Florida Atlantic,"Thursday, December 12, 2013",DePaul 81  Florida Atlantic 70,64,0.538793103,0.0206,Big East,Conference USA,0,0
1594,1,George Washington,Boston University,"Wednesday, December 11, 2013",George Washington 70  Boston University 60,67,0.472477064,0.0296,A10,Patriot League,0,0
1593,1,Canisius,Buffalo,"Wednesday, December 11, 2013",Canisius 69  Buffalo 55,61,0.486486486,0.0345,MAAC,MAC,0,0
1592,1,Utah Valley,Weber St.,"Wednesday, December 11, 2013",Utah Valley 62  Weber St. 59,61,0.428571429,0.0551,WAC,Big Sky,0,0
1591,1,Montana,Idaho,"Wednesday, December 11, 2013",Montana 69  Idaho 58,62,0.476635514,0.0301,Big Sky,WAC,0,0
1590,1,Louisiana Tech,Northwestern St.,"Wednesday, December 11, 2013",Louisiana Tech 93  Northwestern St. 71,82,0.519379845,0.0058,Conference USA,Southland,0,0
1589,1,Denver,Colorado St.,"Wednesday, December 11, 2013",Denver 80  Colorado St. 70,60,0.587378641,0.0301,Summit League,Mountain West,0,0
1588,1.924647123,Arizona,New Mexico St.,"Wednesday, December 11, 2013",Arizona 74  New Mexico St. 48,62,0.460784314,0.0076,Pac Ten,WAC,0,0
1587,1,Wisconsin,Milwaukee,"Wednesday, December 11, 2013",Wisconsin 78  Milwaukee 52,65,0.546296296,0.0017,Big Ten,Horizon League,0,0
1586,1,Jacksonville St.,Alcorn St.,"Wednesday, December 11, 2013",Jacksonville St. 63  Alcorn St. 52,62,0.391509434,0.0063,Ohio Valley,SWAC,0,0
1585,1,Princeton,Rutgers,"Wednesday, December 11, 2013",Princeton 78  Rutgers 73,63,0.600917431,0.0353,Ivy League,American,0,0
1584,1,Ohio St.,Bryant,"Wednesday, December 11, 2013",Ohio St. 86  Bryant 48,68,0.462184874,0.0014,Big Ten,Northeast,0,0
1583,1,Coppin St.,UMBC,"Wednesday, December 11, 2013",Coppin St. 91  UMBC 71,72,0.517391304,0.0111,MEAC,America East,0,0
1582,1,UCF,Howard,"Wednesday, December 11, 2013",UCF 79  Howard 64,67,0.5,0.0076,American,MEAC,0,0
1581,1,North Dakota St.,Notre Dame,"Wednesday, December 11, 2013",North Dakota St. 73  Notre Dame 69,66,0.495412844,0.044,Summit League,ACC,0,0
1580,1,Penn St.,Duquesne,"Wednesday, December 11, 2013",Penn St. 68  Duquesne 59,65,0.399193548,0.015,Big Ten,A10,0,0
1579,1,Bowling Green,North Dakota,"Wednesday, December 11, 2013",Bowling Green 79  North Dakota 69,72,0.526548673,0.0226,MAC,Big Sky,0,0
1578,1,Niagara,Davidson,"Wednesday, December 11, 2013",Niagara 83  Davidson 72,76,0.468468468,0.0324,MAAC,Southern,0,0
1576,1,BYU,Prairie View A&M,"Wednesday, December 11, 2013",BYU 100  Prairie View A&M 52,78,0.5,0.0006,WCC,SWAC,0,0
1574,1,Kansas St.,South Dakota,"Tuesday, December 10, 2013",Kansas St. 64  South Dakota 62,66,0.481132075,0.0287,Big Twelve,Summit League,0,0
1573,1,Albany,Brown,"Tuesday, December 10, 2013",Albany 74  Brown 68,73,0.45,0.0276,America East,Ivy League,0,0
1571,3.506070288,Gonzaga,West Virginia,"Tuesday, December 10, 2013",Gonzaga 80  West Virginia 76,71,0.46875,0.0394,WCC,Big Twelve,0,0
1570,1,Utah,Idaho St.,"Tuesday, December 10, 2013",Utah 74  Idaho St. 66,60,0.590909091,0.026,Pac Ten,Big Sky,0,0
1569,1,Seton Hall,NJIT,"Tuesday, December 10, 2013",Seton Hall 71  NJIT 55,60,0.520408163,0.0125,Big East,Independent,0,0
1568,3.573164289,Kentucky,Boise St.,"Tuesday, December 10, 2013",Kentucky 70  Boise St. 55,67,0.445833333,0.0083,SEC,Mountain West,0,0
1567,1,Nebraska Omaha,Cal St. Bakersfield,"Tuesday, December 10, 2013",Nebraska Omaha 93  Cal St. Bakersfield 88,77,0.597345133,0.0129,Summit League,WAC,0,0
1566,1,Northern Iowa,Savannah St.,"Tuesday, December 10, 2013",Northern Iowa 55  Savannah St. 50,61,0.488764045,0.0089,Missouri Valley,MEAC,0,0
1565,1,Minnesota,South Dakota St.,"Tuesday, December 10, 2013",Minnesota 75  South Dakota St. 59,61,0.482758621,0.0043,Big Ten,Summit League,0,0
1564,1,Illinois,Dartmouth,"Tuesday, December 10, 2013",Illinois 72  Dartmouth 65,63,0.527272727,0.0031,Big Ten,Ivy League,0,0
1563,1,IPFW,Bradley,"Tuesday, December 10, 2013",IPFW 65  Bradley 61,66,0.462264151,0.0475,Summit League,Missouri Valley,0,0
1561,1,Xavier,Evansville,"Tuesday, December 10, 2013",Xavier 63  Evansville 60,68,0.453271028,0.043,Big East,Missouri Valley,0,0
1560,1,Monmouth,St. Francis NY,"Tuesday, December 10, 2013",Monmouth 73  St. Francis NY 58,69,0.476851852,0.0263,MAAC,Northeast,0,0
1558,1,Indiana,Oakland,"Tuesday, December 10, 2013",Indiana 81  Oakland 54,72,0.466386555,0.0024,Big Ten,Horizon League,0,0
1557,8.196853491,Florida,Kansas,"Tuesday, December 10, 2013",Florida 67  Kansas 61,66,0.474489796,0.0144,SEC,Big Twelve,0,0
1556,1,Eastern Michigan,Green Bay,"Tuesday, December 10, 2013",Eastern Michigan 67  Green Bay 58,64,0.434782609,0.0209,MAC,Horizon League,0,0
1555,1,Fordham,Colgate,"Tuesday, December 10, 2013",Fordham 77  Colgate 73,68,0.535714286,0.0399,A10,Patriot League,0,0
1553,1,Central Connecticut,Hartford,"Tuesday, December 10, 2013",Central Connecticut 73  Hartford 59,63,0.490291262,0.0204,Northeast,America East,0,0
1551,1,California,Nevada,"Tuesday, December 10, 2013",California 92  Nevada 84,68,0.623931624,0.0095,Pac Ten,Mountain West,0,0
1546,1,Houston,Alcorn St.,"Monday, December 9, 2013",Houston 89  Alcorn St. 58,64,0.522321429,0.0027,American,SWAC,0,0
1544,1,Lehigh,LIU Brooklyn,"Monday, December 9, 2013",Lehigh 76  LIU Brooklyn 69,73,0.477477477,0.0203,Patriot League,Northeast,0,0
1542,1,Notre Dame,Bryant,"Monday, December 9, 2013",Notre Dame 70  Bryant 59,66,0.451754386,0.0138,ACC,Northeast,0,0
1541,1,Iowa,Fairleigh Dickinson,"Monday, December 9, 2013",Iowa 92  Fairleigh Dickinson 59,72,0.448148148,0.0005,Big Ten,Northeast,0,0
1540,1,Hampton,Bethune Cookman,"Monday, December 9, 2013",Hampton 85  Bethune Cookman 52,64,0.436936937,0.0033,MEAC,MEAC,1,0
1539,1,Columbia,UMass Lowell,"Monday, December 9, 2013",Columbia 78  UMass Lowell 39,64,0.489247312,0.0024,Ivy League,America East,0,0
1538,1,VCU,Old Dominion,"Sunday, December 8, 2013",VCU 69  Old Dominion 48,66,0.4140625,0.0083,A10,Conference USA,0,0
1537,1,Florida St.,Jacksonville St.,"Sunday, December 8, 2013",Florida St. 77  Jacksonville St. 53,63,0.515625,0.0012,ACC,Ohio Valley,0,0
1536,1,Iona,Fairfield,"Sunday, December 8, 2013",Iona 83  Fairfield 72,81,0.458015267,0.0134,MAAC,MAAC,1,0
1534,1,Detroit,Rhode Island,"Sunday, December 8, 2013",Detroit 70  Rhode Island 68,69,0.479166667,0.0335,Horizon League,A10,0,0
1533,1,Charlotte,Appalachian St.,"Sunday, December 8, 2013",Charlotte 77  Appalachian St. 59,68,0.448818898,0.0115,Conference USA,Southern,0,0
1532,1.603293583,George Washington,Maryland,"Sunday, December 8, 2013",George Washington 77  Maryland 75,77,0.449152542,0.0361,A10,ACC,0,0
1531,1,Oklahoma,George Mason,"Sunday, December 8, 2013",Oklahoma 81  George Mason 66,78,0.422764228,0.0124,Big Twelve,A10,0,0
1530,1,Seton Hall,Rutgers,"Sunday, December 8, 2013",Seton Hall 77  Rutgers 71,70,0.495454545,0.0351,Big East,American,0,0
1529,1,USC,Boston College,"Sunday, December 8, 2013",USC 78  Boston College 62,68,0.482905983,0.029,Pac Ten,ACC,0,0
1527,1,Creighton,Nebraska,"Sunday, December 8, 2013",Creighton 82  Nebraska 67,68,0.53271028,0.0017,Big East,Big Ten,0,0
1525,3.193692224,Oregon,Mississippi,"Sunday, December 8, 2013",Oregon 115  Mississippi 105,91,0.607407407,0.0491,Pac Ten,SEC,0,0
1524,1,Rider,Quinnipiac,"Sunday, December 8, 2013",Rider 90  Quinnipiac 78,73,0.492248062,0.025,MAAC,MAAC,1,0
1523,1,San Diego St.,Washington,"Sunday, December 8, 2013",San Diego St. 70  Washington 63,68,0.459459459,0.0216,Mountain West,Pac Ten,0,0
1522,1,Illinois,Auburn,"Sunday, December 8, 2013",Illinois 81  Auburn 62,62,0.596153846,0.0038,Big Ten,SEC,0,0
1521,1,Saint Mary's,Eastern Washington,"Sunday, December 8, 2013",Saint Mary's 93  Eastern Washington 65,75,0.483870968,0.0022,WCC,Big Sky,0,0
1519,1,Manhattan,Monmouth,"Sunday, December 8, 2013",Manhattan 75  Monmouth 66,76,0.443396226,0.0107,MAAC,MAAC,1,0
1518,1,Canisius,Siena,"Sunday, December 8, 2013",Canisius 93  Siena 78,69,0.591666667,0.0051,MAAC,MAAC,1,0
1517,1,Virginia Tech,Miami FL,"Sunday, December 8, 2013",Virginia Tech 61  Miami FL 60,71,0.405797101,0.0412,ACC,ACC,1,0
1516,1,Wyoming,South Dakota,"Saturday, December 7, 2013",Wyoming 67  South Dakota 66,71,0.441441441,0.0509,Mountain West,Summit League,0,0
1515,1,UTEP,Sacramento St.,"Saturday, December 7, 2013",UTEP 69  Sacramento St. 51,66,0.395,0.0024,Conference USA,Big Sky,0,0
1513,1,Pacific,Utah St.,"Saturday, December 7, 2013",Pacific 78  Utah St. 68,66,0.509090909,0.0355,WCC,Mountain West,0,0
1512,5.994840041,New Mexico,Cincinnati,"Saturday, December 7, 2013",New Mexico 63  Cincinnati 54,60,0.414285714,0.0215,Mountain West,American,0,0
1510,1,Stephen F. Austin,Towson,"Friday, December 6, 2013",Stephen F. Austin 79  Towson 69,67,0.531578947,0.0343,Southland,CAA,0,0
1509,1,Seattle,Cal St. Fullerton,"Saturday, December 7, 2013",Seattle 74  Cal St. Fullerton 65,62,0.53271028,0.0207,WAC,Big West,0,0
1507,1,Iowa,Drake,"Saturday, December 7, 2013",Iowa 83  Drake 66,66,0.487704918,0.015,Big Ten,Missouri Valley,0,0
1505,1,Troy,Alabama St.,"Saturday, December 7, 2013",Troy 85  Alabama St. 69,72,0.512605042,0.0184,Sun Belt,SWAC,0,0
1504,1,UTSA,Texas Pan American,"Saturday, December 7, 2013",UTSA 72  Texas Pan American 65,66,0.510638298,0.0389,Conference USA,WAC,0,0
1503,1,South Florida,Alabama,"Saturday, December 7, 2013",South Florida 66  Alabama 64,62,0.441964286,0.041,American,SEC,0,0
1502,1,Central Michigan,SIU Edwardsville,"Saturday, December 7, 2013",Central Michigan 65  SIU Edwardsville 64,64,0.5,0.0609,MAC,Ohio Valley,0,0
1501,1,Louisiana Tech,Southern,"Saturday, December 7, 2013",Louisiana Tech 69  Southern 50,73,0.380165289,0.0108,Conference USA,SWAC,0,0
1500,1,Furman,Presbyterian,"Saturday, December 7, 2013",Furman 74  Presbyterian 59,57,0.580952381,0.0333,Southern,Big South,0,0
1499,1,Morgan St.,Howard,"Saturday, December 7, 2013",Morgan St. 87  Howard 58,72,0.532407407,0.0051,MEAC,MEAC,1,0
1498,1,Indiana,North Florida,"Saturday, December 7, 2013",Indiana 89  North Florida 68,78,0.464028777,0.0018,Big Ten,Atlantic Sun,0,0
1497,1,UCF,Stetson,"Saturday, December 7, 2013",UCF 77  Stetson 58,67,0.551020408,0.0062,American,Atlantic Sun,0,0
1496,1,Syracuse,Binghamton,"Saturday, December 7, 2013",Syracuse 93  Binghamton 65,71,0.504098361,0.0003,ACC,America East,0,0
1495,1,Princeton,Fairleigh Dickinson,"Saturday, December 7, 2013",Princeton 77  Fairleigh Dickinson 55,65,0.47706422,0.0026,Ivy League,Northeast,0,0
1494,1,North Carolina,UNC Greensboro,"Saturday, December 7, 2013",North Carolina 81  UNC Greensboro 50,68,0.469565217,0.0003,ACC,Southern,0,0
1492,1,IPFW,Dartmouth,"Saturday, December 7, 2013",IPFW 80  Dartmouth 64,69,0.546728972,0.0082,Summit League,Ivy League,0,0
1491,1,Hartford,Holy Cross,"Saturday, December 7, 2013",Hartford 90  Holy Cross 78,68,0.68,0.0298,America East,Patriot League,0,0
1490,1,Coppin St.,Delaware St.,"Saturday, December 7, 2013",Coppin St. 73  Delaware St. 54,57,0.552631579,0.0196,MEAC,MEAC,1,0
1489,1,Bucknell,Columbia,"Saturday, December 7, 2013",Bucknell 57  Columbia 52,59,0.43258427,0.0368,Patriot League,Ivy League,0,0
1488,1,Sam Houston St.,James Madison,"Friday, December 6, 2013",Sam Houston St. 77  James Madison 76,75,0.518348624,0.0469,Southland,CAA,0,0
1487,1,Georgia Southern,South Carolina St.,"Saturday, December 7, 2013",Georgia Southern 79  South Carolina St. 61,64,0.574766355,0.0159,Southern,MEAC,0,0
1486,1,Oakland,Ohio,"Saturday, December 7, 2013",Oakland 73  Ohio 56,72,0.431034483,0.0228,Horizon League,MAC,0,0
1485,1,Norfolk St.,Bethune Cookman,"Saturday, December 7, 2013",Norfolk St. 59  Bethune Cookman 45,61,0.39047619,0.0113,MEAC,MEAC,1,0
1484,1,San Jose St.,Houston,"Saturday, December 7, 2013",San Jose St. 72  Houston 68,66,0.553398058,0.0283,Mountain West,American,0,0
1483,1,Hampton,Florida A&M,"Saturday, December 7, 2013",Hampton 72  Florida A&M 62,79,0.432773109,0.02,MEAC,MEAC,1,0
1482,1,Butler,North Dakota,"Saturday, December 7, 2013",Butler 79  North Dakota 64,76,0.479338843,0.0038,Big East,Big Sky,0,0
1481,1,Iowa St.,Northern Iowa,"Saturday, December 7, 2013",Iowa St. 91  Northern Iowa 82,85,0.538167939,0.0349,Big Twelve,Missouri Valley,0,0
1480,1,Southeast Missouri St.,Southeastern Louisiana,"Saturday, December 7, 2013",Southeast Missouri St. 74  Southeastern Louisiana 73,65,0.5,0.0483,Ohio Valley,Southland,0,0
1478,1,Arizona,UNLV,"Saturday, December 7, 2013",Arizona 63  UNLV 58,66,0.465811966,0.0164,Pac Ten,Mountain West,0,0
1477,1,Utah,Fresno St.,"Saturday, December 7, 2013",Utah 90  Fresno St. 77,67,0.622727273,0.0215,Pac Ten,Mountain West,0,0
1476,1,Northwestern,Western Michigan,"Saturday, December 7, 2013",Northwestern 51  Western Michigan 35,61,0.3125,0.0087,Big Ten,MAC,0,0
1475,1,Green Bay,Virginia,"Saturday, December 7, 2013",Green Bay 75  Virginia 72,62,0.567010309,0.045,Horizon League,ACC,0,0
1474,1,FIU,Florida Gulf Coast,"Saturday, December 7, 2013",FIU 72  Florida Gulf Coast 61,67,0.477477477,0.0352,Conference USA,Atlantic Sun,0,0
1473,1,Yale,New Hampshire,"Saturday, December 7, 2013",Yale 71  New Hampshire 61,61,0.452631579,0.0073,Ivy League,America East,0,0
1471,1,Ohio St.,Central Connecticut,"Saturday, December 7, 2013",Ohio St. 74  Central Connecticut 56,64,0.523809524,0.0009,Big Ten,Northeast,0,0
1469,1,Western Kentucky,Southern Illinois,"Saturday, December 7, 2013",Western Kentucky 69  Southern Illinois 60,60,0.515625,0.0396,Sun Belt,Missouri Valley,0,0
1468,1,Southern Miss,Georgia St.,"Saturday, December 7, 2013",Southern Miss 75  Georgia St. 65,69,0.436363636,0.0303,Conference USA,Sun Belt,0,0
1467,1,Toledo,Robert Morris,"Saturday, December 7, 2013",Toledo 80  Robert Morris 77,64,0.645631068,0.047,MAC,Northeast,0,0
1466,1,Radford,North Carolina A&T,"Saturday, December 7, 2013",Radford 72  North Carolina A&T 52,62,0.480582524,0.0061,Big South,MEAC,0,0
1465,1,Murray St.,Lipscomb,"Saturday, December 7, 2013",Murray St. 73  Lipscomb 69,69,0.466981132,0.0239,Ohio Valley,Atlantic Sun,0,0
1464,1,Milwaukee,Bradley,"Saturday, December 7, 2013",Milwaukee 73  Bradley 67,63,0.481308411,0.0384,Horizon League,Missouri Valley,0,0
1463,1,Loyola Chicago,Illinois Chicago,"Saturday, December 7, 2013",Loyola Chicago 73  Illinois Chicago 70,64,0.610526316,0.0306,Missouri Valley,Horizon League,0,0
1462,1,Eastern Kentucky,Longwood,"Saturday, December 7, 2013",Eastern Kentucky 76  Longwood 67,64,0.637362637,0.0277,Ohio Valley,Big South,0,0
1461,1,Drexel,Tennessee St.,"Saturday, December 7, 2013",Drexel 75  Tennessee St. 61,59,0.535714286,0.0026,CAA,Ohio Valley,0,0
1460,1,St. Francis PA,Cornell,"Saturday, December 7, 2013",St. Francis PA 72  Cornell 62,68,0.465517241,0.0295,Northeast,Ivy League,0,0
1458,5.923867684,Colorado,Kansas,"Saturday, December 7, 2013",Colorado 75  Kansas 72,67,0.523364486,0.0407,Pac Ten,Big Twelve,0,0
1456,1,Rice,South Alabama,"Saturday, December 7, 2013",Rice 96  South Alabama 93,89,0.51369863,0.0602,Conference USA,Sun Belt,0,0
1454,1,Mercer,Denver,"Saturday, December 7, 2013",Mercer 64  Denver 63,64,0.486111111,0.0472,Atlantic Sun,Summit League,0,0
1453,1,Washington St.,Idaho,"Saturday, December 7, 2013",Washington St. 67  Idaho 66,64,0.462962963,0.0509,Pac Ten,WAC,0,0
1452,1,Florida Atlantic,Jacksonville,"Saturday, December 7, 2013",Florida Atlantic 83  Jacksonville 63,69,0.5,0.0066,Conference USA,Atlantic Sun,0,0
1451,1,Indiana St.,Eastern Illinois,"Saturday, December 7, 2013",Indiana St. 66  Eastern Illinois 48,65,0.4,0.0129,Missouri Valley,Ohio Valley,0,0
1450,1,Army,St. Francis NY,"Saturday, December 7, 2013",Army 67  St. Francis NY 54,71,0.414529915,0.0178,Patriot League,Northeast,0,0
1449,5.229686697,Wisconsin,Marquette,"Saturday, December 7, 2013",Wisconsin 70  Marquette 64,61,0.460176991,0.0135,Big Ten,Big East,0,0
1448,1,Xavier,Bowling Green,"Saturday, December 7, 2013",Xavier 85  Bowling Green 73,78,0.5,0.0223,Big East,MAC,0,0
1447,1,William & Mary,Wofford,"Saturday, December 7, 2013",William & Mary 63  Wofford 60,60,0.5,0.0514,CAA,Southern,0,0
1446,1,Lafayette,Sacred Heart,"Saturday, December 7, 2013",Lafayette 86  Sacred Heart 79,67,0.586956522,0.0409,Patriot League,Northeast,0,0
1445,1,Purdue,Eastern Michigan,"Saturday, December 7, 2013",Purdue 69  Eastern Michigan 64,67,0.475,0.0171,Big Ten,MAC,0,0
1444,1,NJIT,UMass Lowell,"Saturday, December 7, 2013",NJIT 55  UMass Lowell 44,58,0.368932039,0.0181,Independent,America East,0,0
1443,1,Mount St. Mary's,Loyola MD,"Saturday, December 7, 2013",Mount St. Mary's 70  Loyola MD 58,71,0.421296296,0.0306,Northeast,Patriot League,0,0
1442,1,Lehigh,UMBC,"Saturday, December 7, 2013",Lehigh 70  UMBC 68,70,0.5,0.0221,Patriot League,America East,0,0
1441,1,IUPUI,North Carolina Central,"Saturday, December 7, 2013",IUPUI 71  North Carolina Central 65,68,0.441441441,0.0355,Summit League,MEAC,0,0
1440,1,Akron,Cleveland St.,"Saturday, December 7, 2013",Akron 73  Cleveland St. 61,69,0.535,0.0201,MAC,Horizon League,0,0
1439,1,Buffalo,St. Bonaventure,"Saturday, December 7, 2013",Buffalo 78  St. Bonaventure 73,67,0.5,0.0421,MAC,A10,0,0
1438,3.604754187,Arkansas,Clemson,"Saturday, December 7, 2013",Arkansas 74  Clemson 68,68,0.433035714,0.0221,SEC,ACC,0,0
1437,1,UMKC,Youngstown St.,"Saturday, December 7, 2013",UMKC 88  Youngstown St. 80,73,0.604545455,0.0313,WAC,Horizon League,0,0
1436,4.538721606,Missouri,UCLA,"Saturday, December 7, 2013",Missouri 80  UCLA 71,72,0.461206897,0.0323,SEC,Pac Ten,0,0
1435,1,Wake Forest,Richmond,"Saturday, December 7, 2013",Wake Forest 76  Richmond 66,74,0.449152542,0.0355,ACC,A10,0,0
1434,1,Gardner Webb,The Citadel,"Saturday, December 7, 2013",Gardner Webb 67  The Citadel 55,68,0.458762887,0.0183,Big South,Southern,0,0
1433,1,Tennessee,Tennessee Tech,"Saturday, December 7, 2013",Tennessee 84  Tennessee Tech 63,65,0.537815126,0.0052,SEC,Ohio Valley,0,0
1432,1,Texas,Temple,"Saturday, December 7, 2013",Texas 81  Temple 80,88,0.437062937,0.0464,Big Twelve,American,0,0
1431,1,St. John's,Fordham,"Saturday, December 7, 2013",St. John's 104  Fordham 58,69,0.474820144,0.0047,Big East,A10,0,0
1430,1.549425287,Villanova,Saint Joseph's,"Saturday, December 7, 2013",Villanova 98  Saint Joseph's 68,72,0.473282443,0.0177,Big East,A10,0,0
1429,1,Wagner,Penn,"Saturday, December 7, 2013",Wagner 75  Penn 69,82,0.381355932,0.0463,Northeast,Ivy League,0,0
1428,1,Penn St.,Marshall,"Saturday, December 7, 2013",Penn St. 90  Marshall 77,77,0.5,0.0034,Big Ten,Conference USA,0,0
1427,1,Notre Dame,Delaware,"Saturday, December 7, 2013",Notre Dame 80  Delaware 75,67,0.546728972,0.0219,ACC,CAA,0,0
1426,1,UAB,Northeastern,"Saturday, December 7, 2013",UAB 74  Northeastern 69,65,0.483333333,0.045,Conference USA,CAA,0,0
1425,1,North Carolina St.,Long Beach St.,"Saturday, December 7, 2013",North Carolina St. 76  Long Beach St. 66,65,0.475609756,0.0101,ACC,Big West,0,0
1424,1,Michigan,Houston Baptist,"Saturday, December 7, 2013",Michigan 107  Houston Baptist 53,66,0.6,0.0006,Big Ten,Southland,0,0
1423,1,Georgia Tech,East Tennessee St.,"Saturday, December 7, 2013",Georgia Tech 87  East Tennessee St. 57,74,0.462121212,0.0031,ACC,Atlantic Sun,0,0
